RequestID,Boro,Yr,M,D,HH,MM,Vol,SegmentID,WktGeom,street,fromSt,toSt,Direction
32956,Brooklyn,2021,6,21,16,30,373,22139,POINT (984714.4461474445 184041.19627945297),HAMILTON AVENUE BRIDGE,Gowanus Canal Shoreline,Gowanus Canal Shoreline,NB
32956,Brooklyn,2021,6,21,16,45,507,22139,POINT (984714.4461474445 184041.19627945297),HAMILTON AVENUE BRIDGE,Gowanus Canal Shoreline,Gowanus Canal Shoreline,NB
32956,Brooklyn,2021,6,21,18,0,481,22139,POINT (984714.4461474445 184041.19627945297),HAMILTON AVENUE BRIDGE,Gowanus Canal Shoreline,Gowanus Canal Shoreline,NB
32956,Brooklyn,2021,6,21,18,15,496,22139,POINT (984714.4461474445 184041.19627945297),HAMILTON AVENUE BRIDGE,Gowanus Canal Shoreline,Gowanus Canal Shoreline,NB
32956,Brooklyn,2021,6,21,18,30,370,22139,POINT (984714.4461474445 184041.19627945297),HAMILTON AVENUE BRIDGE,Gowanus Canal Shoreline,Gowanus Canal Shoreline,NB
32956,Brooklyn,2021,6,21,18,45,391,22139,POINT (984714.4461474445 184041.19627945297),HAMILTON AVENUE BRIDGE,Gowanus Canal Shoreline,Gowanus Canal Shoreline,NB
28820,Brooklyn,2018,7,30,15,0,43,41079,POINT (1004448.0769711089 161372.50464817687),AVENUE T,Kimball Street,Ryder Street,WB
28820,Brooklyn,2018,7,30,15,15,46,41079,POINT (1004448.0769711089 161372.50464817687),AVENUE T,Kimball Street,Ryder Street,WB
28820,Brooklyn,2018,7,30,15,30,40,41079,POINT (1004448.0769711089 161372.50464817687),AVENUE T,Kimball Street,Ryder Street,WB
28820,Brooklyn,2018,7,30,15,45,48,41079,POINT (1004448.0769711089 161372.50464817687),AVENUE T,Kimball Street,Ryder Street,WB
28820,Brooklyn,2018,7,30,16,0,53,41079,POINT (1004448.0769711089 161372.50464817687),AVENUE T,Kimball Street,Ryder Street,WB
28820,Brooklyn,2018,7,30,16,15,68,41079,POINT (1004448.0769711089 161372.50464817687),AVENUE T,Kimball Street,Ryder Street,WB
28820,Brooklyn,2018,7,30,16,30,58,41079,POINT (1004448.0769711089 161372.50464817687),AVENUE T,Kimball Street,Ryder Street,WB
28820,Brooklyn,2018,7,30,16,45,54,41079,POINT (1004448.0769711089 161372.50464817687),AVENUE T,Kimball Street,Ryder Street,WB
28820,Brooklyn,2018,7,30,18,0,47,41079,POINT (1004448.0769711089 161372.50464817687),AVENUE T,Kimball Street,Ryder Street,WB
28820,Brooklyn,2018,7,30,18,15,43,41079,POINT (1004448.0769711089 161372.50464817687),AVENUE T,Kimball Street,Ryder Street,WB
28820,Brooklyn,2018,7,30,18,30,41,41079,POINT (1004448.0769711089 161372.50464817687),AVENUE T,Kimball Street,Ryder Street,WB
28820,Brooklyn,2018,7,30,18,45,41,41079,POINT (1004448.0769711089 161372.50464817687),AVENUE T,Kimball Street,Ryder Street,WB
34090,Brooklyn,2021,8,13,15,0,125,22310,POINT (985835.3733533536 182485.03774542015),3 AVENUE,15 Street,16 Street,NB
34090,Brooklyn,2021,8,13,15,15,129,22310,POINT (985835.3733533536 182485.03774542015),3 AVENUE,15 Street,16 Street,NB
34090,Brooklyn,2021,8,13,15,30,113,22310,POINT (985835.3733533536 182485.03774542015),3 AVENUE,15 Street,16 Street,NB
34090,Brooklyn,2021,8,13,15,45,141,22310,POINT (985835.3733533536 182485.03774542015),3 AVENUE,15 Street,16 Street,NB
34090,Brooklyn,2021,8,13,16,0,142,22310,POINT (985835.3733533536 182485.03774542015),3 AVENUE,15 Street,16 Street,NB
34090,Brooklyn,2021,8,13,16,15,124,22310,POINT (985835.3733533536 182485.03774542015),3 AVENUE,15 Street,16 Street,NB
34090,Brooklyn,2021,8,13,16,30,129,22310,POINT (985835.3733533536 182485.03774542015),3 AVENUE,15 Street,16 Street,NB
34090,Brooklyn,2021,8,13,16,45,144,22310,POINT (985835.3733533536 182485.03774542015),3 AVENUE,15 Street,16 Street,NB
34090,Brooklyn,2021,8,13,18,0,112,22310,POINT (985835.3733533536 182485.03774542015),3 AVENUE,15 Street,16 Street,NB
34090,Brooklyn,2021,8,13,18,15,124,22310,POINT (985835.3733533536 182485.03774542015),3 AVENUE,15 Street,16 Street,NB
34090,Brooklyn,2021,8,13,18,30,96,22310,POINT (985835.3733533536 182485.03774542015),3 AVENUE,15 Street,16 Street,NB
34090,Brooklyn,2021,8,13,18,45,104,22310,POINT (985835.3733533536 182485.03774542015),3 AVENUE,15 Street,16 Street,NB
23541,Brooklyn,2016,6,10,15,0,8,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,10,15,15,6,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,10,15,30,11,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,10,15,45,6,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,10,16,0,5,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,10,16,15,6,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,10,16,30,10,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,10,16,45,13,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,10,18,0,5,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,10,18,15,17,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,10,18,30,11,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,10,18,45,12,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,12,15,0,38,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,12,15,15,45,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,12,15,30,30,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,12,15,45,33,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,12,16,0,47,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,12,16,15,24,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,12,16,30,49,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,12,16,45,29,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23826,Brooklyn,2016,6,30,15,0,2,25836,POINT (995348.2268916177 158967.506933574),HOMECREST AVENUE,Avenue T,Avenue S,NB
23826,Brooklyn,2016,6,30,15,15,8,25836,POINT (995348.2268916177 158967.506933574),HOMECREST AVENUE,Avenue T,Avenue S,NB
23826,Brooklyn,2016,6,30,15,30,3,25836,POINT (995348.2268916177 158967.506933574),HOMECREST AVENUE,Avenue T,Avenue S,NB
23826,Brooklyn,2016,6,30,15,45,5,25836,POINT (995348.2268916177 158967.506933574),HOMECREST AVENUE,Avenue T,Avenue S,NB
23826,Brooklyn,2016,6,30,16,0,8,25836,POINT (995348.2268916177 158967.506933574),HOMECREST AVENUE,Avenue T,Avenue S,NB
23826,Brooklyn,2016,6,30,16,15,5,25836,POINT (995348.2268916177 158967.506933574),HOMECREST AVENUE,Avenue T,Avenue S,NB
23826,Brooklyn,2016,6,30,16,30,7,25836,POINT (995348.2268916177 158967.506933574),HOMECREST AVENUE,Avenue T,Avenue S,NB
23826,Brooklyn,2016,6,30,16,45,14,25836,POINT (995348.2268916177 158967.506933574),HOMECREST AVENUE,Avenue T,Avenue S,NB
23826,Brooklyn,2016,6,30,18,0,8,25836,POINT (995348.2268916177 158967.506933574),HOMECREST AVENUE,Avenue T,Avenue S,NB
23826,Brooklyn,2016,6,30,18,15,6,25836,POINT (995348.2268916177 158967.506933574),HOMECREST AVENUE,Avenue T,Avenue S,NB
23826,Brooklyn,2016,6,30,18,30,8,25836,POINT (995348.2268916177 158967.506933574),HOMECREST AVENUE,Avenue T,Avenue S,NB
23826,Brooklyn,2016,6,30,18,45,7,25836,POINT (995348.2268916177 158967.506933574),HOMECREST AVENUE,Avenue T,Avenue S,NB
24090,Brooklyn,2016,7,26,15,0,77,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,26,15,15,64,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,26,15,30,75,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,26,15,45,88,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,26,16,0,89,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,26,16,15,98,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,26,16,30,104,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,26,16,45,95,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,26,18,0,90,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,26,18,15,120,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,26,18,30,93,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,26,18,45,97,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,27,15,0,80,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,27,15,15,83,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,27,15,30,82,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,27,15,45,103,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,27,16,0,101,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,27,16,15,95,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,27,16,30,102,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,27,16,45,110,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,27,18,0,112,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,27,18,15,122,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,27,18,30,96,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,27,18,45,99,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,28,15,0,74,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,28,15,15,90,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,28,15,30,93,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,28,15,45,92,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,28,16,0,111,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,28,16,15,102,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,28,16,30,108,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,28,16,45,105,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,28,18,0,110,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,28,18,15,117,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,28,18,30,105,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
24090,Brooklyn,2016,7,28,18,45,92,41356,POINT (1006486.8625483349 166635.2700901319),AVENUE L,East 57 Street,East 58 Street,EB
23496,Brooklyn,2016,6,5,15,0,516,27822,POINT (991808.536008243 171100.03311379233),OCEAN PARKWAY,Cortelyou Road,Ditmas Avenue,SB
23496,Brooklyn,2016,6,5,15,15,440,27822,POINT (991808.536008243 171100.03311379233),OCEAN PARKWAY,Cortelyou Road,Ditmas Avenue,SB
23496,Brooklyn,2016,6,5,15,30,607,27822,POINT (991808.536008243 171100.03311379233),OCEAN PARKWAY,Cortelyou Road,Ditmas Avenue,SB
23496,Brooklyn,2016,6,5,15,45,541,27822,POINT (991808.536008243 171100.03311379233),OCEAN PARKWAY,Cortelyou Road,Ditmas Avenue,SB
23496,Brooklyn,2016,6,5,16,0,580,27822,POINT (991808.536008243 171100.03311379233),OCEAN PARKWAY,Cortelyou Road,Ditmas Avenue,SB
23496,Brooklyn,2016,6,5,16,15,545,27822,POINT (991808.536008243 171100.03311379233),OCEAN PARKWAY,Cortelyou Road,Ditmas Avenue,SB
23496,Brooklyn,2016,6,5,16,30,607,27822,POINT (991808.536008243 171100.03311379233),OCEAN PARKWAY,Cortelyou Road,Ditmas Avenue,SB
23496,Brooklyn,2016,6,5,16,45,489,27822,POINT (991808.536008243 171100.03311379233),OCEAN PARKWAY,Cortelyou Road,Ditmas Avenue,SB
23496,Brooklyn,2016,6,5,18,0,513,27822,POINT (991808.536008243 171100.03311379233),OCEAN PARKWAY,Cortelyou Road,Ditmas Avenue,SB
23496,Brooklyn,2016,6,5,18,15,484,27822,POINT (991808.536008243 171100.03311379233),OCEAN PARKWAY,Cortelyou Road,Ditmas Avenue,SB
23496,Brooklyn,2016,6,5,18,30,562,27822,POINT (991808.536008243 171100.03311379233),OCEAN PARKWAY,Cortelyou Road,Ditmas Avenue,SB
23496,Brooklyn,2016,6,5,18,45,490,27822,POINT (991808.536008243 171100.03311379233),OCEAN PARKWAY,Cortelyou Road,Ditmas Avenue,SB
23541,Brooklyn,2016,6,11,15,0,9,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,11,15,15,16,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,11,15,30,18,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,11,15,45,15,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,11,16,0,10,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,11,16,15,15,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,11,16,30,6,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,11,16,45,6,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,11,18,0,8,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,11,18,15,6,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,11,18,30,6,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23541,Brooklyn,2016,6,11,18,45,8,251715,POINT (992254.2938923276 176810.5545309051),EAST DRIVE,West Drive,West Drive,EB
23584,Brooklyn,2016,7,4,18,0,241,65911,POINT (1000193.4279765661 206225.07839242707),JJ BYRNE MEMORIAL BRIDGE,Greenpoint Avenue,Dead end,WB
23584,Brooklyn,2016,7,4,18,15,241,65911,POINT (1000193.4279765661 206225.07839242707),JJ BYRNE MEMORIAL BRIDGE,Greenpoint Avenue,Dead end,WB
23584,Brooklyn,2016,7,4,18,30,233,65911,POINT (1000193.4279765661 206225.07839242707),JJ BYRNE MEMORIAL BRIDGE,Greenpoint Avenue,Dead end,WB
23584,Brooklyn,2016,7,4,18,45,270,65911,POINT (1000193.4279765661 206225.07839242707),JJ BYRNE MEMORIAL BRIDGE,Greenpoint Avenue,Dead end,WB
23584,Brooklyn,2016,7,5,15,0,211,65911,POINT (1000193.4279765661 206225.07839242707),JJ BYRNE MEMORIAL BRIDGE,Greenpoint Avenue,Dead end,WB
23584,Brooklyn,2016,7,5,15,15,203,65911,POINT (1000193.4279765661 206225.07839242707),JJ BYRNE MEMORIAL BRIDGE,Greenpoint Avenue,Dead end,WB
23584,Brooklyn,2016,7,5,15,30,235,65911,POINT (1000193.4279765661 206225.07839242707),JJ BYRNE MEMORIAL BRIDGE,Greenpoint Avenue,Dead end,WB
23584,Brooklyn,2016,7,5,15,45,202,65911,POINT (1000193.4279765661 206225.07839242707),JJ BYRNE MEMORIAL BRIDGE,Greenpoint Avenue,Dead end,WB
23584,Brooklyn,2016,7,5,16,0,267,65911,POINT (1000193.4279765661 206225.07839242707),JJ BYRNE MEMORIAL BRIDGE,Greenpoint Avenue,Dead end,WB
23584,Brooklyn,2016,7,5,16,15,249,65911,POINT (1000193.4279765661 206225.07839242707),JJ BYRNE MEMORIAL BRIDGE,Greenpoint Avenue,Dead end,WB
23584,Brooklyn,2016,7,5,16,30,259,65911,POINT (1000193.4279765661 206225.07839242707),JJ BYRNE MEMORIAL BRIDGE,Greenpoint Avenue,Dead end,WB
23584,Brooklyn,2016,7,5,16,45,288,65911,POINT (1000193.4279765661 206225.07839242707),JJ BYRNE MEMORIAL BRIDGE,Greenpoint Avenue,Dead end,WB
28601,Brooklyn,2018,7,27,15,0,27,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,27,15,15,24,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,27,15,30,27,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,27,15,45,21,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,27,16,0,20,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,27,16,15,16,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,27,16,30,30,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,27,16,45,32,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,27,18,0,24,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,27,18,15,23,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,27,18,30,15,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,27,18,45,16,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,28,15,0,21,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,28,15,15,20,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,28,15,30,26,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,28,15,45,32,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,28,16,0,33,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,28,16,15,25,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,28,16,30,24,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,28,16,45,28,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,28,18,0,22,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,28,18,15,26,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,28,18,30,19,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,28,18,45,15,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,29,15,0,26,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,29,15,15,35,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,29,15,30,19,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,29,15,45,26,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,29,16,0,20,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
28601,Brooklyn,2018,7,29,16,15,17,163656,POINT (993379.8374003684 174371.70471971377),ARGYLE ROAD,Albemarle Road,Beverly Road,NB
15546,Brooklyn,2016,8,19,16,0,93,43791,POINT (1007216.4 188099.2),SARATOGA AV,BAINBRIDGE ST,DECATUR ST,SB
15546,Brooklyn,2016,8,19,15,0,92,43791,POINT (1007216.4 188099.2),SARATOGA AV,BAINBRIDGE ST,DECATUR ST,SB
15546,Brooklyn,2016,8,19,15,15,44,43791,POINT (1007216.4 188099.2),SARATOGA AV,BAINBRIDGE ST,DECATUR ST,SB
15546,Brooklyn,2016,8,19,15,30,107,43791,POINT (1007216.4 188099.2),SARATOGA AV,BAINBRIDGE ST,DECATUR ST,SB
15546,Brooklyn,2016,8,19,15,45,99,43791,POINT (1007216.4 188099.2),SARATOGA AV,BAINBRIDGE ST,DECATUR ST,SB
15546,Brooklyn,2016,8,19,16,15,107,43791,POINT (1007216.4 188099.2),SARATOGA AV,BAINBRIDGE ST,DECATUR ST,SB
15546,Brooklyn,2016,8,19,16,30,111,43791,POINT (1007216.4 188099.2),SARATOGA AV,BAINBRIDGE ST,DECATUR ST,SB
15546,Brooklyn,2016,8,19,16,45,135,43791,POINT (1007216.4 188099.2),SARATOGA AV,BAINBRIDGE ST,DECATUR ST,SB
33407,Brooklyn,2021,7,11,15,0,92,24893,POINT (995348.5283940324 149826.03503912987),BRIGHTON BEACH AVENUE,Brighton 7 Street,Coney Island Avenue,WB
33407,Brooklyn,2021,7,11,15,15,104,24893,POINT (995348.5283940324 149826.03503912987),BRIGHTON BEACH AVENUE,Brighton 7 Street,Coney Island Avenue,WB
33407,Brooklyn,2021,7,11,15,30,98,24893,POINT (995348.5283940324 149826.03503912987),BRIGHTON BEACH AVENUE,Brighton 7 Street,Coney Island Avenue,WB
33407,Brooklyn,2021,7,11,15,45,103,24893,POINT (995348.5283940324 149826.03503912987),BRIGHTON BEACH AVENUE,Brighton 7 Street,Coney Island Avenue,WB
33407,Brooklyn,2021,7,11,16,0,96,24893,POINT (995348.5283940324 149826.03503912987),BRIGHTON BEACH AVENUE,Brighton 7 Street,Coney Island Avenue,WB
33407,Brooklyn,2021,7,11,16,15,96,24893,POINT (995348.5283940324 149826.03503912987),BRIGHTON BEACH AVENUE,Brighton 7 Street,Coney Island Avenue,WB
33407,Brooklyn,2021,7,11,16,30,78,24893,POINT (995348.5283940324 149826.03503912987),BRIGHTON BEACH AVENUE,Brighton 7 Street,Coney Island Avenue,WB
33407,Brooklyn,2021,7,11,16,45,102,24893,POINT (995348.5283940324 149826.03503912987),BRIGHTON BEACH AVENUE,Brighton 7 Street,Coney Island Avenue,WB
33407,Brooklyn,2021,7,11,18,0,100,24893,POINT (995348.5283940324 149826.03503912987),BRIGHTON BEACH AVENUE,Brighton 7 Street,Coney Island Avenue,WB
33407,Brooklyn,2021,7,11,18,15,98,24893,POINT (995348.5283940324 149826.03503912987),BRIGHTON BEACH AVENUE,Brighton 7 Street,Coney Island Avenue,WB
33407,Brooklyn,2021,7,11,18,30,79,24893,POINT (995348.5283940324 149826.03503912987),BRIGHTON BEACH AVENUE,Brighton 7 Street,Coney Island Avenue,WB
33407,Brooklyn,2021,7,11,18,45,86,24893,POINT (995348.5283940324 149826.03503912987),BRIGHTON BEACH AVENUE,Brighton 7 Street,Coney Island Avenue,WB
23826,Brooklyn,2016,6,28,15,0,5,25836,POINT (995348.2268916177 158967.506933574),HOMECREST AVENUE,Avenue T,Avenue S,NB
23826,Brooklyn,2016,6,28,15,15,9,25836,POINT (995348.2268916177 158967.506933574),HOMECREST AVENUE,Avenue T,Avenue S,NB
23826,Brooklyn,2016,6,28,15,30,8,25836,POINT (995348.2268916177 158967.506933574),HOMECREST AVENUE,Avenue T,Avenue S,NB
